transaction_id,order_date,global_entity_id,amount_eur,vendor_vertical,has_discount,customer_source_type,is_saved_card,issuer_country_group,card_type,is_3ds_eligible,rule_name,rule_action,risk_score,payment_switch,order_final_status,is_actual_chargeback
15404,2026-02-23 11:35:00,FO_DK,9.53,restaurants,True,New,False,Local,DEBIT,True,None,none,50.93,0,DELIVERED,0
15405,2026-02-23 11:40:00,FO_FI,20.02,supermarket,False,New,False,Local,DEBIT,True,foreign_card_review,review,32.43,1,DELIVERED,0
15406,2026-02-23 11:45:00,FO_FI,21.16,restaurants,True,Existing,True,Local,CREDIT,True,foreign_card_review,review,32.43,0,CANCELLED,0
15407,2026-02-23 11:50:00,FO_DK,19.44,restaurants,False,Existing,True,Local,DEBIT,False,None,none,9.08,0,DELIVERED,0
15408,2026-02-23 11:55:00,FO_SE,25.14,darkstores,False,Existing,True,Local,CREDIT,True,card_limit_value_3ds,review,48.8,0,CANCELLED,0
15409,2026-02-23 12:00:00,FO_NO,6.76,restaurants,True,Existing,False,Local,DEBIT,True,None,none,0.0,0,DELIVERED,0
15410,2026-02-23 12:05:00,FO_NO,19.48,restaurants,False,Existing,True,Local,DEBIT,True,card_account_age_7d_3ds,review,20.17,0,DELIVERED,0
15411,2026-02-23 12:10:00,FO_SE,15.9,supermarket,True,Existing,True,Local,DEBIT,True,card_limit_value_3ds,review,42.85,0,CANCELLED,1
15412,2026-02-23 12:15:00,FO_SE,22.79,supermarket,False,Existing,False,Local,DEBIT,True,None,none,9.68,0,DELIVERED,0
15413,2026-02-23 12:20:00,FO_EE,49.8,supermarket,False,Existing,True,Local,CREDIT,True,None,none,50.84,0,DELIVERED,0
15414,2026-02-23 12:25:00,FO_FI,24.73,restaurants,True,Existing,True,Local,DEBIT,True,foreign_card_review,review,41.71,0,DELIVERED,0
15415,2026-02-23 12:30:00,FO_DK,35.94,supermarket,False,New,False,Local,DEBIT,True,None,none,14.21,0,DELIVERED,0
15416,2026-02-23 12:35:00,FO_FI,19.13,supermarket,True,Existing,True,International,DEBIT,True,foreign_card_review,review,40.46,0,DELIVERED,0
15417,2026-02-23 12:40:00,FO_DK,21.04,restaurants,True,Existing,True,Local,CREDIT,True,None,none,20.74,0,DELIVERED,0
15418,2026-02-23 12:45:00,FO_NO,28.37,restaurants,False,New,False,Local,DEBIT,True,velocity_high_risk_block,hard_block,45.26,0,CANCELLED,1
15419,2026-02-23 12:50:00,FO_EE,14.35,darkstores,False,Existing,True,Local,DEBIT,True,None,none,37.16,0,DELIVERED,0
15420,2026-02-23 12:55:00,FO_FI,50.21,supermarket,True,Existing,True,Local,CREDIT,True,foreign_card_review,review,36.37,0,CANCELLED,0
15421,2026-02-23 13:00:00,FO_EE,23.63,supermarket,False,Existing,True,Local,DEBIT,True,None,none,17.81,0,DELIVERED,1
15422,2026-02-23 13:05:00,FO_NO,14.52,restaurants,False,Existing,True,Local,DEBIT,True,card_account_age_7d_3ds,review,20.85,0,DELIVERED,0
15423,2026-02-23 13:10:00,FO_NO,12.27,supermarket,False,Existing,True,Local,DEBIT,True,velocity_high_risk_block,hard_block,32.95,1,CANCELLED,0
15424,2026-02-23 13:15:00,FO_EE,30.5,supermarket,False,Existing,False,International,DEBIT,True,None,none,70.39,0,DELIVERED,1
15425,2026-02-23 13:20:00,FO_FI,24.75,restaurants,False,New,False,Local,CREDIT,True,None,none,19.42,0,DELIVERED,0
15426,2026-02-23 13:25:00,FO_FI,11.75,restaurants,True,New,False,Local,DEBIT,True,None,none,18.24,0,DELIVERED,0
15427,2026-02-23 13:30:00,FO_EE,20.39,restaurants,False,Existing,True,Local,DEBIT,True,None,none,41.03,0,DELIVERED,1
15428,2026-02-23 13:35:00,FO_SE,25.87,restaurants,False,Existing,True,Local,CREDIT,True,None,none,28.22,0,DELIVERED,0
15429,2026-02-23 13:40:00,FO_NO,55.05,darkstores,True,Existing,False,Local,CREDIT,True,velocity_high_risk_block,hard_block,42.25,0,CANCELLED,1
15430,2026-02-23 13:45:00,FO_FI,11.47,restaurants,False,Existing,True,Local,CREDIT,True,foreign_card_review,review,31.88,0,DELIVERED,0
15431,2026-02-23 13:50:00,FO_FI,27.46,supermarket,False,Existing,True,Local,DEBIT,True,foreign_card_review,review,44.79,1,CANCELLED,0
15432,2026-02-23 13:55:00,FO_FI,17.63,supermarket,False,New,False,International,DEBIT,True,foreign_card_review,review,25.64,0,CANCELLED,1
15433,2026-02-23 14:00:00,FO_EE,21.32,supermarket,False,New,False,International,DEBIT,True,None,none,67.13,0,DELIVERED,1
15434,2026-02-23 14:05:00,FO_NO,35.95,darkstores,False,Existing,True,Local,DEBIT,True,card_account_age_7d_3ds,review,23.42,0,DELIVERED,0
15435,2026-02-23 14:10:00,FO_SE,11.4,supermarket,False,Existing,False,Local,DEBIT,True,velocity_high_risk_block,hard_block,63.77,0,CANCELLED,1
15436,2026-02-23 14:15:00,FO_FI,32.01,supermarket,False,New,False,Local,DEBIT,False,foreign_card_review,review,24.96,0,CANCELLED,0
15437,2026-02-23 14:20:00,FO_NO,34.9,restaurants,False,New,False,Local,DEBIT,True,card_account_age_7d_3ds,review,16.94,1,CANCELLED,0
15438,2026-02-23 14:25:00,FO_NO,26.82,darkstores,False,Existing,True,Local,DEBIT,True,None,none,4.56,0,DELIVERED,0
15439,2026-02-23 14:30:00,FO_NO,22.0,restaurants,False,Existing,True,Local,CREDIT,True,None,none,3.74,0,DELIVERED,0
15440,2026-02-23 14:35:00,FO_SE,15.33,supermarket,False,Existing,True,Local,DEBIT,True,None,none,8.91,0,DELIVERED,0
15441,2026-02-23 14:40:00,FO_EE,10.51,restaurants,False,New,False,Local,DEBIT,True,None,none,41.5,0,DELIVERED,0
15442,2026-02-23 14:45:00,FO_NO,18.56,supermarket,False,Existing,True,International,DEBIT,False,None,none,0.58,0,DELIVERED,0
15443,2026-02-23 14:50:00,FO_SE,34.38,restaurants,False,Existing,True,International,DEBIT,True,None,none,27.67,0,DELIVERED,0
15444,2026-02-23 14:55:00,FO_DK,15.89,restaurants,False,Existing,True,Local,DEBIT,True,None,none,8.04,0,DELIVERED,0
15445,2026-02-23 15:00:00,FO_EE,26.96,restaurants,True,New,False,Local,CREDIT,True,foreign_card_review,review,82.52,0,CANCELLED,1
15446,2026-02-23 15:05:00,FO_SE,33.62,supermarket,False,Existing,True,Local,DEBIT,True,card_limit_value_3ds,review,38.39,1,CANCELLED,0
15447,2026-02-23 15:10:00,FO_DK,18.1,darkstores,False,New,False,Local,DEBIT,True,None,none,21.93,0,DELIVERED,0
15448,2026-02-23 15:15:00,FO_FI,47.55,supermarket,False,Existing,True,Local,DEBIT,True,foreign_card_review,review,20.12,0,CANCELLED,1
15449,2026-02-23 15:20:00,FO_SE,36.47,restaurants,False,Existing,False,Local,DEBIT,True,None,none,24.18,0,DELIVERED,0
15450,2026-02-23 15:25:00,FO_FI,32.51,restaurants,False,Existing,True,Local,DEBIT,True,None,none,11.95,0,DELIVERED,0
15451,2026-02-23 15:30:00,FO_EE,22.64,restaurants,False,New,False,Local,DEBIT,True,None,none,28.34,0,DELIVERED,0
15452,2026-02-23 15:35:00,FO_FI,32.37,restaurants,False,New,False,Local,DEBIT,True,foreign_card_review,review,26.75,0,CANCELLED,1
15453,2026-02-23 15:40:00,FO_SE,19.17,restaurants,False,Existing,True,Local,DEBIT,False,None,none,9.92,0,DELIVERED,0
15454,2026-02-23 15:45:00,FO_SE,33.45,supermarket,False,Existing,True,Local,DEBIT,True,velocity_high_risk_block,hard_block,72.07,1,CANCELLED,0
15455,2026-02-23 15:50:00,FO_NO,7.62,restaurants,False,New,False,Local,DEBIT,True,None,none,10.57,0,DELIVERED,0
15456,2026-02-23 15:55:00,FO_SE,13.49,supermarket,False,Existing,True,Local,DEBIT,True,None,none,18.72,0,DELIVERED,0
15457,2026-02-23 16:00:00,FO_NO,59.57,restaurants,False,New,False,Local,DEBIT,True,velocity_high_risk_block,hard_block,46.31,1,CANCELLED,0
15458,2026-02-23 16:05:00,FO_SE,19.44,supermarket,False,New,False,Local,DEBIT,True,velocity_high_risk_block,hard_block,57.07,0,CANCELLED,0
15459,2026-02-23 16:10:00,FO_SE,15.29,supermarket,False,New,False,Local,DEBIT,True,None,none,25.93,0,DELIVERED,0
15460,2026-02-23 16:15:00,FO_DK,11.12,restaurants,False,Existing,True,Local,CREDIT,True,None,none,25.48,0,DELIVERED,0
15461,2026-02-23 16:20:00,FO_DK,20.09,supermarket,False,Existing,True,Local,DEBIT,True,None,none,31.05,0,DELIVERED,0
15462,2026-02-23 16:25:00,FO_SE,14.59,restaurants,True,Existing,True,Local,DEBIT,True,velocity_high_risk_block,hard_block,55.31,1,CANCELLED,0
15463,2026-02-23 16:30:00,FO_FI,48.04,supermarket,False,New,False,Local,DEBIT,True,foreign_card_review,review,28.7,1,CANCELLED,0
15464,2026-02-23 16:35:00,FO_EE,20.35,supermarket,False,Existing,False,International,DEBIT,True,None,none,42.22,0,DELIVERED,0
15465,2026-02-23 16:40:00,FO_DK,16.18,restaurants,True,Existing,True,Local,DEBIT,True,None,none,24.38,0,DELIVERED,0
15466,2026-02-23 16:45:00,FO_FI,13.79,restaurants,False,New,False,Local,DEBIT,True,card_limit_value_3ds,review,46.45,1,DELIVERED,0
15467,2026-02-23 16:50:00,FO_DK,24.38,darkstores,False,Existing,True,Local,CREDIT,True,None,none,21.52,0,DELIVERED,0
15468,2026-02-23 16:55:00,FO_SE,18.83,restaurants,True,New,False,Local,DEBIT,False,None,none,27.52,0,DELIVERED,0
15469,2026-02-23 17:00:00,FO_DK,18.9,restaurants,False,Existing,True,Local,CREDIT,True,None,none,15.51,0,DELIVERED,0
15470,2026-02-23 17:05:00,FO_NO,17.02,supermarket,False,Existing,True,Local,DEBIT,True,None,none,6.28,0,DELIVERED,0
15471,2026-02-23 17:10:00,FO_NO,7.89,restaurants,False,New,False,Local,DEBIT,True,card_account_age_7d_3ds,review,19.76,0,DELIVERED,0
15472,2026-02-23 17:15:00,FO_NO,52.11,restaurants,False,Existing,True,Local,DEBIT,True,None,none,7.67,0,DELIVERED,0
15473,2026-02-23 17:20:00,FO_FI,6.86,restaurants,False,Existing,True,Local,DEBIT,True,foreign_card_review,review,31.52,1,DELIVERED,0
15474,2026-02-23 17:25:00,FO_FI,32.18,darkstores,True,New,False,Local,DEBIT,False,foreign_card_review,review,38.92,1,CANCELLED,0
15475,2026-02-23 17:30:00,FO_NO,14.91,restaurants,False,New,False,Local,DEBIT,True,velocity_high_risk_block,hard_block,32.3,0,CANCELLED,0
15476,2026-02-23 17:35:00,FO_DK,24.02,supermarket,True,Existing,True,Local,CREDIT,True,None,none,6.35,0,DELIVERED,0
15477,2026-02-23 17:40:00,FO_EE,23.26,restaurants,False,Existing,True,Local,CREDIT,False,None,none,60.55,0,DELIVERED,0
15478,2026-02-23 17:45:00,FO_SE,24.3,supermarket,True,Existing,True,Local,DEBIT,True,None,none,21.36,0,DELIVERED,0
15479,2026-02-23 17:50:00,FO_SE,58.12,restaurants,False,Existing,True,International,DEBIT,True,None,none,22.39,0,DELIVERED,1
15480,2026-02-23 17:55:00,FO_SE,23.4,supermarket,True,New,False,Local,DEBIT,True,velocity_high_risk_block,hard_block,57.72,0,CANCELLED,0
15481,2026-02-23 18:00:00,FO_NO,14.17,supermarket,False,Existing,True,Local,CREDIT,True,card_account_age_7d_3ds,review,12.36,0,DELIVERED,0
15482,2026-02-23 18:05:00,FO_NO,16.47,restaurants,False,Existing,True,Local,DEBIT,True,None,none,0.0,0,DELIVERED,0
15483,2026-02-23 18:10:00,FO_NO,19.28,restaurants,False,Existing,True,Local,DEBIT,False,card_account_age_7d_3ds,review,24.28,0,CANCELLED,0
15484,2026-02-23 18:15:00,FO_EE,21.31,supermarket,False,Existing,True,Local,CREDIT,False,None,none,22.27,0,DELIVERED,0
15485,2026-02-23 18:20:00,FO_NO,8.04,restaurants,False,New,False,Local,DEBIT,True,card_account_age_7d_3ds,review,16.59,0,DELIVERED,0
15486,2026-02-23 18:25:00,FO_EE,13.62,restaurants,False,Existing,True,Local,DEBIT,True,None,none,41.96,0,DELIVERED,0
15487,2026-02-23 18:30:00,FO_FI,16.97,restaurants,False,Existing,True,Local,CREDIT,False,foreign_card_review,review,39.0,0,CANCELLED,0
15488,2026-02-23 18:35:00,FO_NO,10.75,darkstores,False,New,False,Local,DEBIT,True,velocity_high_risk_block,hard_block,72.08,0,CANCELLED,1
15489,2026-02-23 18:40:00,FO_NO,11.85,restaurants,False,Existing,True,Local,DEBIT,False,None,none,0.0,0,DELIVERED,0
15490,2026-02-23 18:45:00,FO_FI,23.2,restaurants,False,Existing,True,Local,CREDIT,True,None,none,12.68,0,DELIVERED,0
15491,2026-02-23 18:50:00,FO_EE,17.42,supermarket,False,Existing,True,International,CREDIT,True,None,none,50.84,0,DELIVERED,0
15492,2026-02-23 18:55:00,FO_DK,20.75,restaurants,False,Existing,True,Local,DEBIT,True,None,none,52.42,0,DELIVERED,0
15493,2026-02-23 19:00:00,FO_SE,71.45,supermarket,True,Existing,True,Local,CREDIT,False,None,none,17.64,0,DELIVERED,1
15494,2026-02-23 19:05:00,FO_DK,12.35,supermarket,False,Existing,True,Local,CREDIT,True,None,none,20.94,0,DELIVERED,0
15495,2026-02-23 19:10:00,FO_FI,23.62,restaurants,False,Existing,True,Local,DEBIT,True,None,none,12.12,0,DELIVERED,0
15496,2026-02-23 19:15:00,FO_EE,35.34,supermarket,False,Existing,True,Local,DEBIT,True,None,none,28.91,0,DELIVERED,0
15497,2026-02-23 19:20:00,FO_FI,34.1,restaurants,False,Existing,True,Local,DEBIT,True,foreign_card_review,review,28.07,0,CANCELLED,0
15498,2026-02-23 19:25:00,FO_NO,6.5,restaurants,False,Existing,True,Local,CREDIT,True,None,none,7.28,0,DELIVERED,0
15499,2026-02-23 19:30:00,FO_NO,14.73,supermarket,False,Existing,True,International,CREDIT,True,velocity_high_risk_block,hard_block,26.7,1,CANCELLED,0
15500,2026-02-23 19:35:00,FO_SE,15.18,darkstores,False,Existing,True,Local,CREDIT,False,None,none,24.81,0,DELIVERED,0
15501,2026-02-23 19:40:00,FO_SE,13.47,restaurants,True,New,False,Local,DEBIT,True,None,none,24.94,0,DELIVERED,0
15502,2026-02-23 19:45:00,FO_DK,11.6,supermarket,False,Existing,False,Local,DEBIT,True,None,none,19.24,0,DELIVERED,0
15503,2026-02-23 19:50:00,FO_DK,9.92,supermarket,False,Existing,True,Local,DEBIT,True,None,none,16.24,0,DELIVERED,0
15504,2026-02-23 19:55:00,FO_DK,30.51,restaurants,False,Existing,True,Local,DEBIT,True,None,none,41.62,0,DELIVERED,0
15505,2026-02-23 20:00:00,FO_NO,25.73,supermarket,False,New,False,Local,CREDIT,True,card_account_age_7d_3ds,review,14.83,0,CANCELLED,0
15506,2026-02-23 20:05:00,FO_NO,38.67,supermarket,False,Existing,True,International,DEBIT,True,None,none,4.26,0,DELIVERED,0
15507,2026-02-23 20:10:00,FO_NO,33.95,restaurants,False,New,False,Local,CREDIT,True,velocity_high_risk_block,hard_block,34.34,0,CANCELLED,0
15508,2026-02-23 20:15:00,FO_SE,24.38,supermarket,False,Existing,False,International,DEBIT,True,card_limit_value_3ds,review,54.14,0,CANCELLED,1
15509,2026-02-23 20:20:00,FO_FI,6.82,restaurants,False,Existing,True,Local,CREDIT,True,None,none,19.85,0,DELIVERED,0
15510,2026-02-23 20:25:00,FO_DK,14.23,restaurants,False,Existing,False,Local,DEBIT,True,None,none,47.61,0,DELIVERED,0
15511,2026-02-23 20:30:00,FO_DK,44.49,restaurants,False,Existing,True,Local,DEBIT,True,None,none,7.86,0,DELIVERED,0
15512,2026-02-23 20:35:00,FO_FI,31.8,supermarket,False,Existing,True,Local,DEBIT,True,None,none,19.95,0,DELIVERED,0
15513,2026-02-23 20:40:00,FO_SE,24.84,restaurants,False,Existing,True,Local,DEBIT,True,card_limit_value_3ds,review,44.09,0,CANCELLED,0
15514,2026-02-23 20:45:00,FO_EE,14.45,restaurants,False,Existing,True,Local,DEBIT,True,None,none,30.81,0,DELIVERED,0
15515,2026-02-23 20:50:00,FO_NO,18.81,restaurants,False,Existing,True,Local,DEBIT,True,None,none,7.08,0,DELIVERED,0
15516,2026-02-23 20:55:00,FO_FI,28.33,darkstores,True,Existing,True,Local,DEBIT,True,card_limit_value_3ds,review,58.11,0,CANCELLED,0
15517,2026-02-23 21:00:00,FO_NO,28.66,supermarket,True,Existing,False,International,DEBIT,False,velocity_high_risk_block,hard_block,25.23,0,CANCELLED,0
15518,2026-02-23 21:05:00,FO_SE,27.42,supermarket,False,Existing,True,Local,DEBIT,True,None,none,32.18,0,DELIVERED,0
15519,2026-02-23 21:10:00,FO_FI,26.47,restaurants,False,Existing,True,Local,DEBIT,True,None,none,18.77,0,DELIVERED,0
15520,2026-02-23 21:15:00,FO_FI,21.75,restaurants,True,New,False,International,CREDIT,True,foreign_card_review,review,31.88,0,CANCELLED,0
15521,2026-02-23 21:20:00,FO_SE,29.68,restaurants,False,Existing,True,Local,DEBIT,True,None,none,16.31,0,DELIVERED,0
15522,2026-02-23 21:25:00,FO_FI,23.59,restaurants,False,New,False,Local,DEBIT,True,None,none,18.75,0,DELIVERED,0
15523,2026-02-23 21:30:00,FO_DK,26.56,restaurants,False,Existing,False,Local,DEBIT,True,None,none,17.04,0,DELIVERED,0
15524,2026-02-23 21:35:00,FO_FI,15.15,supermarket,False,Existing,True,International,DEBIT,True,None,none,7.47,0,DELIVERED,0
15525,2026-02-23 21:40:00,FO_NO,31.71,restaurants,False,New,False,International,DEBIT,True,card_account_age_7d_3ds,review,13.98,1,CANCELLED,0
15526,2026-02-23 21:45:00,FO_EE,24.22,restaurants,False,Existing,True,International,DEBIT,True,None,none,30.56,0,DELIVERED,1
15527,2026-02-23 21:50:00,FO_DK,18.9,restaurants,False,Existing,True,Local,DEBIT,True,None,none,6.58,0,DELIVERED,0
15528,2026-02-23 21:55:00,FO_NO,25.5,restaurants,False,Existing,True,Local,DEBIT,True,None,none,2.04,0,DELIVERED,0
15529,2026-02-23 22:00:00,FO_NO,14.21,restaurants,False,Existing,True,Local,DEBIT,True,None,none,7.86,0,DELIVERED,1
15530,2026-02-23 22:05:00,FO_SE,41.57,restaurants,False,New,False,Local,DEBIT,True,card_limit_value_3ds,review,43.78,0,CANCELLED,1
15531,2026-02-23 22:10:00,FO_NO,11.89,supermarket,False,New,False,Local,DEBIT,True,velocity_high_risk_block,hard_block,43.37,0,CANCELLED,0
15532,2026-02-23 22:15:00,FO_NO,43.94,restaurants,False,Existing,True,Local,DEBIT,True,card_account_age_7d_3ds,review,16.22,0,DELIVERED,0
15533,2026-02-23 22:20:00,FO_NO,19.36,restaurants,True,New,False,Local,DEBIT,True,card_account_age_7d_3ds,review,15.7,0,DELIVERED,0
15534,2026-02-23 22:25:00,FO_EE,8.93,supermarket,False,Existing,True,Local,DEBIT,True,None,none,52.44,0,DELIVERED,0
15535,2026-02-23 22:30:00,FO_NO,20.71,darkstores,False,Existing,True,Local,DEBIT,False,card_account_age_7d_3ds,review,15.8,0,DELIVERED,0
15536,2026-02-23 22:35:00,FO_FI,14.24,restaurants,False,New,False,International,DEBIT,True,foreign_card_review,review,26.84,0,CANCELLED,1
15537,2026-02-23 22:40:00,FO_DK,15.53,restaurants,False,New,False,Local,DEBIT,True,None,none,47.26,0,DELIVERED,0
15538,2026-02-23 22:45:00,FO_NO,52.14,restaurants,True,Existing,True,Local,CREDIT,True,None,none,3.55,0,DELIVERED,0
15539,2026-02-23 22:50:00,FO_NO,21.21,restaurants,False,New,False,Local,DEBIT,True,None,none,3.8,0,DELIVERED,0
15540,2026-02-23 22:55:00,FO_NO,40.13,supermarket,False,New,False,Local,DEBIT,True,velocity_high_risk_block,hard_block,39.94,0,CANCELLED,0
15541,2026-02-23 23:00:00,FO_SE,16.06,supermarket,False,New,False,Local,CREDIT,True,None,none,26.34,0,DELIVERED,1
15542,2026-02-23 23:05:00,FO_NO,31.73,restaurants,False,Existing,True,Local,DEBIT,False,None,none,7.65,0,DELIVERED,0
15543,2026-02-23 23:10:00,FO_FI,14.04,restaurants,False,Existing,True,International,DEBIT,True,None,none,17.28,0,DELIVERED,0
15544,2026-02-23 23:15:00,FO_FI,21.03,restaurants,False,Existing,False,Local,DEBIT,True,foreign_card_review,review,26.35,0,CANCELLED,0
15545,2026-02-23 23:20:00,FO_NO,7.84,restaurants,False,Existing,False,Local,DEBIT,True,None,none,3.54,0,DELIVERED,0
15546,2026-02-23 23:25:00,FO_SE,14.32,restaurants,True,Existing,True,Local,CREDIT,True,None,none,15.94,0,DELIVERED,0
15547,2026-02-23 23:30:00,FO_EE,19.4,supermarket,False,Existing,True,Local,DEBIT,True,None,none,28.76,0,DELIVERED,0
15548,2026-02-23 23:35:00,FO_NO,6.1,darkstores,True,Existing,True,Local,DEBIT,True,None,none,8.17,0,DELIVERED,0
15549,2026-02-23 23:40:00,FO_DK,26.31,restaurants,False,Existing,True,Local,DEBIT,True,None,none,37.54,0,DELIVERED,1
15550,2026-02-23 23:45:00,FO_SE,9.37,restaurants,False,Existing,True,Local,DEBIT,True,card_limit_value_3ds,review,38.3,0,DELIVERED,0
15551,2026-02-23 23:50:00,FO_FI,16.15,restaurants,False,New,False,Local,DEBIT,True,foreign_card_review,review,22.66,1,CANCELLED,0
15552,2026-02-23 23:55:00,FO_EE,22.88,supermarket,True,Existing,True,Local,DEBIT,True,None,none,60.13,0,DELIVERED,0
15553,2026-02-24 00:00:00,FO_SE,39.07,restaurants,False,Existing,False,Local,DEBIT,True,None,none,20.18,0,DELIVERED,1
15554,2026-02-24 00:05:00,FO_SE,9.16,supermarket,True,Existing,True,Local,CREDIT,True,None,none,28.56,0,DELIVERED,0
15555,2026-02-24 00:10:00,FO_EE,25.6,restaurants,True,Existing,True,Local,DEBIT,True,None,none,35.1,0,DELIVERED,0
15556,2026-02-24 00:15:00,FO_NO,15.69,restaurants,False,New,False,Local,CREDIT,True,card_account_age_7d_3ds,review,22.2,0,CANCELLED,1
15557,2026-02-24 00:20:00,FO_DK,24.19,supermarket,False,Existing,True,Local,DEBIT,True,None,none,25.01,0,DELIVERED,0
15558,2026-02-24 00:25:00,FO_FI,12.14,restaurants,False,Existing,True,Local,DEBIT,True,foreign_card_review,review,28.18,0,DELIVERED,0
15559,2026-02-24 00:30:00,FO_SE,12.04,restaurants,False,New,False,Local,CREDIT,True,None,none,20.22,0,DELIVERED,0
15560,2026-02-24 00:35:00,FO_FI,41.04,restaurants,False,New,False,Local,DEBIT,True,foreign_card_review,review,26.11,0,DELIVERED,0
15561,2026-02-24 00:40:00,FO_EE,22.96,restaurants,False,Existing,True,Local,CREDIT,True,None,none,73.53,0,DELIVERED,1
15562,2026-02-24 00:45:00,FO_SE,21.86,supermarket,False,Existing,True,Local,CREDIT,True,None,none,26.95,0,DELIVERED,0
15563,2026-02-24 00:50:00,FO_EE,32.65,supermarket,False,Existing,True,International,CREDIT,True,None,none,32.78,0,DELIVERED,0
15564,2026-02-24 00:55:00,FO_FI,8.57,restaurants,True,Existing,True,Local,DEBIT,True,foreign_card_review,review,23.11,0,CANCELLED,0
15565,2026-02-24 01:00:00,FO_EE,57.45,darkstores,False,Existing,True,Local,DEBIT,True,None,none,36.75,0,DELIVERED,0
15566,2026-02-24 01:05:00,FO_EE,44.93,restaurants,False,Existing,True,Local,DEBIT,True,None,none,32.02,0,DELIVERED,0
15567,2026-02-24 01:10:00,FO_FI,20.38,supermarket,False,Existing,True,Local,DEBIT,True,foreign_card_review,review,43.39,0,CANCELLED,1
15568,2026-02-24 01:15:00,FO_SE,26.49,restaurants,False,New,False,Local,CREDIT,True,None,none,10.13,0,DELIVERED,0
15569,2026-02-24 01:20:00,FO_SE,13.9,supermarket,False,Existing,True,International,CREDIT,True,card_limit_value_3ds,review,44.0,0,CANCELLED,1
15570,2026-02-24 01:25:00,FO_EE,13.82,restaurants,False,Existing,False,Local,DEBIT,True,None,none,35.74,0,DELIVERED,0
15571,2026-02-24 01:30:00,FO_NO,15.09,restaurants,False,Existing,True,Local,CREDIT,True,None,none,10.44,0,DELIVERED,0
15572,2026-02-24 01:35:00,FO_SE,15.53,restaurants,False,Existing,True,Local,DEBIT,False,None,none,3.55,0,DELIVERED,0
15573,2026-02-24 01:40:00,FO_EE,14.02,supermarket,False,Existing,False,Local,DEBIT,True,None,none,41.87,0,DELIVERED,1
15574,2026-02-24 01:45:00,FO_SE,17.06,darkstores,False,Existing,True,Local,DEBIT,True,card_limit_value_3ds,review,35.11,0,DELIVERED,0
15575,2026-02-24 01:50:00,FO_SE,17.19,darkstores,False,Existing,True,Local,DEBIT,False,None,none,32.78,0,DELIVERED,0
15576,2026-02-24 01:55:00,FO_SE,22.49,supermarket,False,Existing,True,Local,DEBIT,True,None,none,13.37,0,DELIVERED,0
15577,2026-02-24 02:00:00,FO_NO,20.69,supermarket,False,New,False,Local,DEBIT,True,None,none,4.89,0,DELIVERED,0
15578,2026-02-24 02:05:00,FO_EE,33.56,restaurants,True,New,False,International,DEBIT,True,None,none,40.82,0,DELIVERED,0
15579,2026-02-24 02:10:00,FO_NO,23.18,restaurants,False,Existing,True,Local,CREDIT,True,None,none,0.0,0,DELIVERED,0
15580,2026-02-24 02:15:00,FO_DK,36.23,restaurants,True,Existing,True,Local,DEBIT,True,None,none,11.79,0,DELIVERED,0
15581,2026-02-24 02:20:00,FO_SE,24.9,restaurants,True,Existing,True,Local,CREDIT,True,card_limit_value_3ds,review,40.49,0,DELIVERED,0
15582,2026-02-24 02:25:00,FO_FI,17.76,restaurants,False,Existing,True,Local,DEBIT,True,None,none,3.68,0,DELIVERED,0
15583,2026-02-24 02:30:00,FO_NO,11.19,restaurants,False,Existing,True,Local,CREDIT,True,None,none,3.84,0,DELIVERED,0
15584,2026-02-24 02:35:00,FO_NO,13.71,darkstores,False,Existing,True,Local,DEBIT,True,None,none,6.7,0,DELIVERED,0
15585,2026-02-24 02:40:00,FO_FI,10.81,darkstores,True,Existing,False,Local,DEBIT,True,foreign_card_review,review,24.49,0,DELIVERED,0
15586,2026-02-24 02:45:00,FO_SE,11.91,supermarket,False,Existing,True,International,DEBIT,True,None,none,22.93,0,DELIVERED,0
15587,2026-02-24 02:50:00,FO_FI,16.13,supermarket,False,Existing,True,Local,CREDIT,True,card_limit_value_3ds,review,56.71,0,CANCELLED,1
15588,2026-02-24 02:55:00,FO_NO,40.39,restaurants,False,Existing,True,Local,DEBIT,True,None,none,0.0,0,DELIVERED,0
15589,2026-02-24 03:00:00,FO_FI,12.29,restaurants,False,Existing,True,Local,DEBIT,True,None,none,12.09,0,DELIVERED,0
15590,2026-02-24 03:05:00,FO_NO,27.48,supermarket,False,New,False,Local,CREDIT,False,card_account_age_7d_3ds,review,14.89,1,DELIVERED,0
15591,2026-02-24 03:10:00,FO_DK,21.74,restaurants,False,Existing,True,Local,DEBIT,True,None,none,29.26,0,DELIVERED,0
15592,2026-02-24 03:15:00,FO_EE,21.11,darkstores,False,Existing,False,Local,CREDIT,True,None,none,68.61,0,DELIVERED,1
15593,2026-02-24 03:20:00,FO_DK,15.74,darkstores,True,New,False,Local,CREDIT,True,None,none,38.46,0,DELIVERED,0
15594,2026-02-24 03:25:00,FO_NO,12.67,restaurants,False,New,False,Local,DEBIT,False,card_account_age_7d_3ds,review,19.32,0,CANCELLED,0
15595,2026-02-24 03:30:00,FO_NO,10.67,supermarket,False,Existing,True,Local,DEBIT,False,card_account_age_7d_3ds,review,16.25,0,CANCELLED,1
15596,2026-02-24 03:35:00,FO_SE,21.98,supermarket,False,Existing,True,Local,DEBIT,True,None,none,21.24,0,DELIVERED,0
